sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach,group4_reach,group5_reach
q,0.05,mf_bwi_fair,0,433.46666666666664,0.8084848484848486,5.031943778999999,,,0.8084848484848486,0.8109489051094892,0.815611814345992,0.8246031746031744,0.8384615384615386,0.8171428571428571
q,0.05,repeated_greedy,0,441.5,0.7914285714285715,182.493170189,,,0.8387878787878787,0.8284671532846716,0.839662447257384,0.8174603174603173,0.85982905982906,0.7914285714285715
q,0.1,kkt_greedy,0,409.8,0.7561181434599157,0.8384319920000003,20,100,0.7642424242424241,0.7754257907542581,0.7561181434599157,0.7857142857142855,0.8102564102564105,0.7590476190476191
q,0.1,fair_greedy,0,391.76666666666665,0.7085158150851582,0.3298144349999994,20,100,0.7412121212121214,0.7085158150851582,0.7751054852320675,0.7317460317460316,0.7581196581196583,0.7266666666666666
q,0.1,imm,0,419.8,0.7692307692307695,0.34926689399999944,20,100,0.786060606060606,0.7873479318734794,0.7949367088607594,0.8301587301587302,0.7692307692307695,0.7795238095238095
q,0.1,robust_kempe,0,389.5,0.6087301587301588,0.31757608099999857,13,65,0.7626262626262627,0.7608272506082726,0.7662447257383964,0.6087301587301588,0.7735042735042736,0.6166666666666667
q,0.1,mf_bwi_fair,0,416.1666666666667,0.761904761904762,5.014807119,,,0.8020202020202019,0.7695863746958638,0.7683544303797466,0.8071428571428569,0.7811965811965814,0.761904761904762
q,0.1,repeated_greedy,0,422.8,0.7647201946472019,172.111717351,,,0.8276767676767675,0.7647201946472019,0.7932489451476795,0.7904761904761904,0.8042735042735044,0.7747619047619048
q,0.2,kkt_greedy,0,383.26666666666665,0.6769841269841269,0.7674530669999982,20,100,0.7323232323232323,0.7309002433090025,0.7270042194092827,0.6769841269841269,0.7435897435897438,0.6776190476190478
q,0.2,fair_greedy,0,359.1,0.5819047619047619,0.316549148,20,100,0.6614141414141413,0.6571776155717761,0.7345991561181435,0.7626984126984125,0.7470085470085474,0.5819047619047619
q,0.2,imm,0,389.6666666666667,0.6410256410256412,0.33604617700000006,20,100,0.7654545454545455,0.7243309002433089,0.7434599156118142,0.7507936507936509,0.6410256410256412,0.6980952380952382
q,0.2,robust_kempe,0,372.6,0.591904761904762,0.31104720000000086,13,65,0.7191919191919192,0.7209245742092457,0.718143459915612,0.7222222222222222,0.6837606837606839,0.591904761904762
