sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach,group4_reach,group5_reach
beta,0.15,robust_kempe,3,562.6333333333333,0.31410256410256404,0.17889430599916523,31,155,0.6554545454545457,0.5567272727272726,0.42721518987341767,0.39880952380952384,0.31410256410256404,0.48380952380952374
beta,0.15,mf_bwi_fair,3,706.1333333333333,0.6200854700854702,3.054171107000002,,,0.7194949494949495,0.647030303030303,0.6286919831223631,0.6246031746031748,0.6200854700854702,0.6471428571428571
beta,0.15,repeated_greedy,3,698.7,0.5452991452991455,215.4833993000002,,,0.76989898989899,0.6710303030303031,0.5964135021097046,0.5571428571428572,0.5452991452991455,0.5466666666666666
beta,0.3,kkt_greedy,3,551.2,0.321031746031746,0.18043560200021602,40,200,0.6297979797979798,0.5332121212121212,0.4559071729957805,0.321031746031746,0.42991452991452983,0.4585714285714284
beta,0.3,fair_greedy,3,535.6333333333333,0.3952991452991453,0.1659868370006734,40,200,0.5793939393939395,0.5415757575757577,0.44599156118143457,0.3956349206349207,0.3952991452991453,0.43547619047619046
beta,0.3,imm,3,557.4,0.34230769230769226,0.17488488799972401,40,200,0.6483838383838383,0.574909090909091,0.4443037974683544,0.346031746031746,0.34230769230769226,0.4240476190476191
beta,0.3,robust_kempe,3,518.2666666666667,0.3190476190476191,0.16354191099981108,31,155,0.5975757575757576,0.5338181818181819,0.4240506329113923,0.3190476190476191,0.33888888888888885,0.385952380952381
beta,0.3,mf_bwi_fair,3,674.7333333333333,0.6088607594936709,2.852369042999271,,,0.6568686868686868,0.6301818181818182,0.6088607594936709,0.6182539682539684,0.6269230769230771,0.6259523809523809
beta,0.3,repeated_greedy,3,683.4,0.4927350427350426,211.4019816809996,,,0.7409090909090909,0.6530909090909092,0.5871308016877638,0.6067460317460319,0.4927350427350426,0.550952380952381
beta,0.5,kkt_greedy,3,525.7666666666667,0.3424603174603175,0.17637069599913957,40,200,0.5933333333333335,0.5123636363636364,0.4567510548523207,0.3424603174603175,0.36538461538461536,0.42595238095238097
beta,0.5,fair_greedy,3,498.56666666666666,0.34273504273504274,0.16051392600002146,40,200,0.5438383838383839,0.4943030303030302,0.4428270042194093,0.34523809523809523,0.34273504273504274,0.41047619047619055
beta,0.5,imm,3,509.26666666666665,0.3226495726495726,0.1666509930000757,40,200,0.5882828282828284,0.5233939393939394,0.38691983122362866,0.371031746031746,0.3226495726495726,0.38380952380952393
