sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach
q,0.2,repeated_greedy,3,187.7,0.8099999999999997,37.374367615,,,0.8352564102564103,0.8487804878048782,0.8351851851851851,0.8099999999999997
q,0.4,kkt_greedy,3,141.4,0.5629629629629632,0.14549617899999134,20,100,0.6323717948717948,0.6317073170731707,0.5629629629629632,0.6850000000000002
q,0.4,fair_greedy,3,139.66666666666666,0.5865853658536585,0.12483620599999767,20,100,0.6243589743589745,0.5865853658536585,0.6907407407407408,0.7100000000000002
q,0.4,imm,3,151.03333333333333,0.6564102564102563,0.14101661400000864,20,100,0.6564102564102563,0.683739837398374,0.7444444444444444,0.6650000000000001
q,0.4,robust_kempe,3,141.73333333333332,0.6183333333333336,0.12118302199999675,15,75,0.6224358974358976,0.6333333333333334,0.7055555555555556,0.6183333333333336
q,0.4,mf_bwi_fair,3,180.46666666666667,0.7846153846153847,2.5977769959999932,,,0.7846153846153847,0.8097560975609756,0.8685185185185184,0.8416666666666662
q,0.4,repeated_greedy,3,174.7,0.7518518518518519,35.51922336,,,0.783653846153846,0.7865853658536587,0.7518518518518519,0.7583333333333331
q,0.0,kkt_greedy,4,189.16666666666666,0.7333333333333332,0.20373863800000436,20,100,0.8602564102564102,0.8422764227642275,0.7333333333333332,0.8716666666666666
q,0.0,fair_greedy,4,190.96666666666667,0.8443089430894308,0.17322599999999966,20,100,0.8448717948717951,0.8443089430894308,0.9166666666666665,0.8683333333333333
q,0.0,imm,4,193.06666666666666,0.8520325203252029,0.1739008889999809,20,100,0.862820512820513,0.8520325203252029,0.8851851851851851,0.8766666666666664
q,0.0,robust_kempe,4,185.6,0.56,0.17186431499999344,13,65,0.8608974358974361,0.8532520325203252,0.8277777777777776,0.56
q,0.0,mf_bwi_fair,4,199.1,0.8778846153846154,2.6101431149999996,,,0.8778846153846154,0.8910569105691057,0.9259259259259257,0.9033333333333332
q,0.0,repeated_greedy,4,199.63333333333333,0.8462962962962962,41.903682128000014,,,0.905128205128205,0.8898373983739839,0.8462962962962962,0.8649999999999999
q,0.05,kkt_greedy,4,182.93333333333334,0.7944444444444443,0.19750346800000074,20,100,0.819871794871795,0.8138211382113821,0.7944444444444443,0.8316666666666668
q,0.05,fair_greedy,4,186.76666666666668,0.8085365853658537,0.16987067199999828,20,100,0.846474358974359,0.8085365853658537,0.8685185185185184,0.8399999999999999
q,0.05,imm,4,190.13333333333333,0.843089430894309,0.16929032500000218,20,100,0.8451923076923077,0.843089430894309,0.8777777777777777,0.8649999999999999
q,0.05,robust_kempe,4,185.06666666666666,0.7583333333333333,0.1701022089999995,13,65,0.8407051282051283,0.8296747967479676,0.8018518518518517,0.7583333333333333
q,0.05,mf_bwi_fair,4,198.3,0.8775641025641023,2.3668294239999987,,,0.8775641025641023,0.8910569105691057,0.9018518518518517,0.8866666666666666
q,0.05,repeated_greedy,4,196.66666666666666,0.8740740740740739,38.104228283,,,0.8778846153846155,0.8792682926829269,0.8740740740740739,0.8766666666666666
q,0.1,kkt_greedy,4,180.53333333333333,0.7333333333333332,0.1708094729999985,20,100,0.8185897435897437,0.8215447154471546,0.7425925925925924,0.7333333333333332
q,0.1,fair_greedy,4,178.93333333333334,0.7703252032520325,0.15646759900000262,20,100,0.8102564102564103,0.7703252032520325,0.8611111111111108,0.7999999999999999
