sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach
alpha,-2.0,mf_bwi_fair,4,102.9,0.6966666666666668,0.21686678700007178,,,0.6966666666666668,0.8758333333333331,0.898888888888889
alpha,-8.0,kkt_greedy,4,57.333333333333336,0.3266666666666667,0.014090683999711473,20,100,0.3266666666666667,0.3683333333333333,0.6011111111111109
alpha,-8.0,fair_greedy,4,61.96666666666667,0.425,0.014121647000138182,20,100,0.425,0.4808333333333335,0.5705555555555556
alpha,-8.0,imm,4,65.6,0.33833333333333326,0.015013461999842548,20,100,0.33833333333333326,0.45000000000000007,0.6805555555555555
alpha,-8.0,robust_kempe,4,58.1,0.41666666666666663,0.014184552000187978,15,75,0.42166666666666675,0.41666666666666663,0.5499999999999999
alpha,-8.0,repeated_greedy,4,99.56666666666666,0.7966666666666667,8.21898540500024,,,0.7966666666666667,0.8325,0.8388888888888888
alpha,-8.0,mf_bwi_fair,4,104.63333333333334,0.8083333333333333,0.23825811499955307,,,0.8083333333333333,0.8566666666666669,0.9033333333333335
alpha,1.0,kkt_greedy,5,53.233333333333334,0.24499999999999997,0.013923708000220358,20,100,0.24499999999999997,0.3,0.6055555555555555
alpha,1.0,fair_greedy,5,57.6,0.37833333333333324,0.01416420600071433,20,100,0.37833333333333324,0.445,0.5372222222222223
alpha,1.0,imm,5,63.9,0.39,0.014796777999436017,20,100,0.39,0.475,0.6183333333333334
alpha,1.0,robust_kempe,5,53.06666666666667,0.30499999999999994,0.013003375000153028,16,80,0.3183333333333333,0.30499999999999994,0.575
alpha,1.0,repeated_greedy,5,97.4,0.7900000000000001,8.28085847500006,,,0.83,0.7900000000000001,0.8199999999999998
alpha,1.0,mf_bwi_fair,5,99.4,0.49499999999999994,0.2277930499994909,,,0.49499999999999994,0.8316666666666668,0.9372222222222223
alpha,0.5,kkt_greedy,5,53.233333333333334,0.24499999999999997,0.013923708000220358,20,100,0.24499999999999997,0.3,0.6055555555555555
